transaction_id,amount,customer_age,account_age_days,transactions_24h,avg_transaction_amount,failed_transactions_24h,refund_count_30d,chargeback_count,device_changes_7d,ip_changes_24h,location_change,account_velocity,merchant_category,hour,is_weekend,label
TX104610,1173.61,34,1162,7,264.52,2,0,0,0,0,0,0.7,Travel,6,0,0
TX109370,243.27,60,1113,2,877.89,1,2,0,0,0,0,0.2,Travel,1,1,0
TX103090,178.04,31,534,2,505.35,1,1,0,0,1,0,0.2,Food,20,0,0
TX113973,576.43,61,1195,5,3483.64,0,0,0,0,0,1,0.5,Electronics,18,0,0
TX115213,2805.45,35,904,3,1056.41,0,1,0,0,2,0,0.3,Grocery,17,0,0
TX102106,445.58,51,1584,4,1165.4,1,0,0,1,0,0,0.4,Gaming,1,0,0
TX104871,4273.19,45,1694,7,780.16,0,1,0,0,0,0,0.7,Travel,12,0,0
TX110741,1265.76,34,1003,2,1434.26,1,1,0,0,1,0,0.2,Services,10,0,0
TX111444,274.41,28,715,2,608.93,0,0,0,0,1,0,0.2,Food,13,0,0
TX110983,1876.53,54,769,5,2169.26,1,1,0,0,1,0,0.5,Services,10,1,0
TX102756,1332.78,34,1675,6,203.56,2,0,0,1,0,0,0.6,Electronics,16,0,0
TX118711,2384.92,52,1531,6,636.9,1,0,0,0,0,0,0.6,Electronics,3,0,0
TX119474,925.92,39,386,5,931.32,1,1,0,0,0,0,0.5,Fashion,17,0,0
TX117009,3059.52,22,506,4,206.06,0,0,0,0,0,0,0.4,Services,15,0,0
TX102967,619.96,21,1769,1,292.59,1,0,0,2,1,1,0.1,Services,2,1,1
TX107271,1388.73,38,1326,3,2600.15,1,0,0,0,0,0,0.3,Fashion,19,0,0
TX109722,1215.7,42,630,4,306.64,0,0,0,0,0,1,0.4,Electronics,11,0,0
TX112569,683.56,40,1934,5,370.7,0,0,0,1,0,0,0.5,Food,11,0,0
TX117904,1693.2,37,602,3,1261.86,0,0,0,0,0,0,0.3,Gaming,10,0,0
TX106836,2774.12,58,559,6,3662.26,0,1,1,0,2,0,0.6,Fashion,4,1,0
TX113747,2208.84,34,558,3,552.99,0,1,0,0,0,0,0.3,Travel,4,0,0
TX119906,319.36,18,1592,2,1819.33,2,1,0,0,0,0,0.2,Electronics,16,0,0
TX114738,324.8,53,401,6,943.93,2,0,1,1,0,0,0.6,Fashion,16,0,0
TX108567,1858.42,22,387,5,249.22,0,1,0,1,0,0,0.5,Grocery,12,0,0
TX106469,564.85,61,687,2,1420.31,0,0,0,1,1,0,0.2,Services,0,1,0
TX108798,3851.42,53,1057,3,1454.15,0,1,0,0,0,0,0.3,Grocery,12,1,0
TX115900,1919.48,48,1671,7,4221.49,1,0,0,1,0,0,0.7,Food,5,0,0
TX107540,2018.04,21,109,3,1327.68,1,1,0,0,0,0,0.3,Food,3,1,0
TX101924,8726.18,58,1419,4,2235.24,0,1,0,0,1,0,0.4,Grocery,8,0,0
TX100198,1162.36,44,1112,5,139.95,2,0,0,0,0,0,0.5,Grocery,19,0,0
TX106080,5159.73,44,1565,5,389.94,1,0,0,0,0,0,0.5,Food,5,1,0
TX115957,2525.26,60,1933,2,1280.79,1,0,0,1,1,0,0.2,Grocery,19,0,0
TX107296,480.77,31,602,5,352.58,0,0,0,0,0,0,0.5,Gaming,10,0,0
TX117445,3723.22,57,1106,4,895.63,1,0,0,0,0,0,0.4,Travel,9,0,0
TX114931,288.58,52,1906,6,448.49,0,0,0,0,1,0,0.6,Electronics,18,0,0
TX105957,2003.36,38,508,3,1123.64,0,0,0,0,0,1,0.3,Grocery,13,0,0
TX100577,2370.52,24,1147,4,1446.78,1,0,0,1,0,0,0.4,Electronics,7,0,0
TX119208,750.15,29,786,4,855.76,0,0,0,2,0,0,0.4,Fashion,13,0,0
TX114283,737.98,47,283,6,1355.29,1,1,0,0,2,0,0.6,Travel,16,0,0
TX106046,1098.8,38,519,4,624.5,1,0,0,0,0,0,0.4,Grocery,4,0,0
TX107242,466.93,63,272,3,625.48,1,0,0,0,0,0,0.3,Electronics,12,0,0
TX114890,549.86,49,1099,6,1678.79,1,0,0,1,0,0,0.6,Travel,14,0,0
TX116001,1140.6,53,817,1,720.22,0,0,0,1,0,0,0.1,Grocery,17,0,0
TX115539,1576.71,19,312,4,794.05,1,0,0,0,1,0,0.4,Services,1,0,0
TX101103,953.76,61,1793,3,363.28,0,0,0,0,0,0,0.3,Services,12,0,0
TX102091,1481.0,39,33,4,806.91,0,0,0,0,0,0,0.4,Fashion,7,1,0
TX115390,581.42,30,1134,7,1051.31,1,0,0,1,0,0,0.7,Services,9,0,0
TX106151,453.18,23,698,1,419.99,0,0,0,1,0,0,0.1,Food,8,0,0
TX100036,1351.36,22,1640,1,1587.32,0,0,0,0,1,0,0.1,Food,15,0,0
TX102278,2135.19,50,1028,3,203.25,0,0,0,0,1,0,0.3,Food,3,0,0
TX107070,3662.2,25,658,3,246.46,0,0,0,0,0,1,0.3,Fashion,18,0,1
TX103329,2526.91,64,252,3,1870.37,0,0,0,0,0,1,0.3,Travel,22,1,0
TX103802,324.64,28,1512,5,822.2,0,0,0,0,0,0,0.5,Travel,2,0,0
TX111300,1365.55,44,1987,3,1325.52,0,0,0,0,0,0,0.3,Electronics,21,0,0
TX119509,728.57,48,407,4,1374.2,0,0,0,0,1,0,0.4,Electronics,13,1,0
TX110182,2291.05,43,1303,4,1497.92,2,0,0,0,1,0,0.4,Electronics,18,0,0
TX101807,1823.89,51,797,5,1249.66,0,0,0,1,0,0,0.5,Travel,7,0,0
TX103570,814.45,61,925,4,445.94,1,0,0,1,1,0,0.4,Food,13,0,0
TX101371,6073.61,27,244,5,873.74,1,0,0,0,3,0,0.5,Grocery,13,0,0
TX107133,1211.14,18,81,3,112.65,1,0,0,1,2,0,0.3,Grocery,14,0,1
TX118989,270.87,32,897,1,477.64,0,1,0,0,0,0,0.1,Travel,9,0,0
TX115251,1531.69,24,1160,3,639.46,0,0,0,1,0,1,0.3,Food,13,0,0
TX116120,2833.21,42,1233,7,451.25,0,0,0,0,1,0,0.7,Food,11,0,0
TX109737,667.37,31,1234,6,2126.08,0,0,0,0,0,0,0.6,Food,0,1,0
TX108641,507.54,18,332,4,430.47,1,0,0,0,0,0,0.4,Electronics,17,0,0
TX104790,840.83,43,1851,3,1661.23,0,0,0,0,0,0,0.3,Services,2,0,0
TX112220,1916.45,40,491,3,420.17,0,0,0,1,1,0,0.3,Grocery,2,0,0
TX104165,2425.56,55,991,4,699.01,1,0,0,0,0,0,0.4,Gaming,20,0,0
TX118014,908.24,52,788,3,568.13,1,1,0,0,0,0,0.3,Fashion,21,0,0
TX105804,3558.82,50,1386,2,510.9,0,0,0,0,1,0,0.2,Grocery,8,0,0
TX111468,860.29,57,1954,3,680.2,0,1,0,1,0,0,0.3,Services,23,0,0
TX115122,1983.31,61,37,2,642.24,0,1,0,1,0,0,0.2,Fashion,4,0,0
TX115842,562.04,53,300,3,1777.4,0,1,0,1,0,0,0.3,Electronics,23,0,0
TX100851,629.25,46,1645,3,653.42,0,0,0,0,0,0,0.3,Services,17,1,0
TX105240,990.3,49,239,7,1240.27,0,0,0,0,0,0,0.7,Services,14,0,0
TX118382,1957.81,18,1086,5,174.33,1,0,0,0,0,0,0.5,Services,9,0,0
TX110436,240.65,19,960,6,1058.72,2,1,0,0,0,1,0.6,Travel,14,0,0
TX117176,851.6,62,331,4,754.72,0,0,0,0,0,0,0.4,Food,17,0,0
TX119314,1998.43,37,465,6,1770.94,1,0,0,0,0,0,0.6,Electronics,6,1,0
TX115303,829.92,40,1556,4,557.13,0,0,0,1,0,0,0.4,Electronics,3,0,0
TX118703,2315.05,45,1104,4,663.49,1,0,0,0,2,0,0.4,Electronics,17,1,0
TX114649,1062.99,23,781,4,448.87,1,0,0,0,0,0,0.4,Fashion,14,0,0
TX117746,7001.18,61,93,3,775.25,0,0,0,0,1,0,0.3,Travel,7,0,0
TX116172,566.54,59,1461,5,4406.28,0,1,0,0,1,0,0.5,Food,12,0,0
TX104586,3045.79,37,234,5,755.36,2,0,0,0,0,0,0.5,Electronics,14,0,0
TX108228,856.99,41,814,3,338.99,0,1,0,0,0,0,0.3,Grocery,1,0,0
TX101170,2342.39,43,1784,2,1181.86,1,0,0,1,0,0,0.2,Services,7,1,0
TX113875,860.47,59,964,4,1288.03,1,0,0,0,0,0,0.4,Services,10,0,0
TX104981,2662.66,60,457,3,677.05,0,1,0,0,0,0,0.3,Fashion,22,0,0
TX108931,1308.66,39,427,4,886.57,2,1,0,0,0,0,0.4,Grocery,1,0,0
TX112776,370.49,58,677,3,320.8,0,1,0,0,2,0,0.3,Services,17,0,0
TX107761,2237.84,57,630,5,1554.23,0,0,0,0,1,0,0.5,Fashion,4,0,0
TX110615,1472.06,64,1590,3,328.74,1,0,0,0,1,0,0.3,Fashion,6,0,0
TX116781,1269.01,59,584,3,308.03,1,0,0,1,0,0,0.3,Grocery,3,0,0
TX110594,1534.68,62,937,6,2115.29,0,1,0,0,0,0,0.6,Gaming,6,0,0
TX105666,2194.97,60,1095,2,644.08,0,1,0,0,0,0,0.2,Travel,21,1,0
TX108336,415.6,21,292,5,1181.41,0,0,0,0,0,0,0.5,Travel,14,0,0
TX101905,1715.94,42,1591,5,750.21,0,0,0,0,0,0,0.5,Travel,21,0,0
TX101610,819.09,45,441,7,258.97,2,1,0,0,0,0,0.7,Fashion,0,1,0
TX117308,4671.77,34,711,5,1384.9,2,0,0,0,0,0,0.5,Fashion,15,0,0
TX115340,3473.56,19,1846,2,181.14,1,3,1,0,0,0,0.2,Gaming,9,1,1
TX116551,424.1,44,1752,3,1941.04,0,0,0,0,0,0,0.3,Electronics,12,1,0
TX100077,813.21,19,871,3,635.94,1,1,0,0,0,0,0.3,Services,4,0,0
TX102171,1016.43,42,1696,4,311.62,1,0,0,0,1,0,0.4,Grocery,13,1,0
TX106104,447.93,50,18,3,933.2,0,1,0,0,0,0,0.3,Fashion,1,0,0
TX117856,145.18,57,506,4,362.47,0,1,0,0,0,0,0.4,Food,3,0,0
TX107240,2182.45,38,1204,2,370.41,0,1,0,0,0,0,0.2,Services,22,1,0
TX112127,2406.65,51,1287,5,1094.6,2,0,0,0,0,0,0.5,Food,13,0,0
TX106732,1270.67,62,348,3,1613.83,1,0,0,0,2,0,0.3,Travel,1,0,0
TX100182,375.82,57,309,2,1593.35,0,0,0,0,1,0,0.2,Electronics,21,0,0
TX105129,1209.34,51,1248,5,1790.93,0,0,0,0,1,0,0.5,Grocery,18,1,0
TX119406,950.73,62,272,2,553.75,1,0,0,0,1,0,0.2,Electronics,10,0,0
TX117269,1357.77,44,675,4,344.8,0,1,0,0,0,0,0.4,Services,16,0,0
TX113346,1080.39,38,1163,5,444.89,1,0,0,0,0,0,0.5,Travel,16,0,0
TX114445,426.34,38,895,2,1127.97,0,0,0,0,1,0,0.2,Gaming,18,0,0
TX116607,1965.37,56,1517,3,1074.96,0,0,0,2,0,0,0.3,Travel,5,0,0
TX114109,118.4,35,413,4,683.94,0,0,0,0,0,0,0.4,Electronics,15,0,0
TX104464,613.99,47,1151,2,846.44,0,0,1,1,1,0,0.2,Grocery,6,1,0
TX104974,251.63,26,1936,2,622.91,1,1,0,0,0,0,0.2,Gaming,0,1,0
TX116788,731.39,39,1859,2,693.8,0,0,0,1,3,0,0.2,Grocery,22,0,0
TX115971,376.89,42,1411,5,600.82,2,2,0,1,0,0,0.5,Electronics,22,0,0
TX111147,1544.49,64,521,4,306.7,0,0,0,0,1,0,0.4,Grocery,22,1,0
TX110547,2706.8,27,656,4,684.12,0,0,0,0,0,0,0.4,Services,15,0,0
TX111519,825.77,35,169,4,342.88,0,0,0,0,0,0,0.4,Services,19,0,0
TX108302,532.95,32,1229,3,1662.8,1,0,0,0,0,0,0.3,Gaming,13,0,0
TX114167,1844.58,55,1695,4,391.6,1,0,0,0,0,0,0.4,Fashion,3,0,0
TX100163,482.66,24,1665,4,991.28,1,1,0,0,1,0,0.4,Travel,4,1,0
TX100156,7085.28,27,867,3,500.33,0,0,0,0,1,0,0.3,Fashion,21,1,0
TX119440,7893.01,21,155,4,1667.27,0,1,0,0,0,0,0.4,Food,3,0,0
TX118006,196.16,56,289,3,539.45,1,0,0,0,0,0,0.3,Gaming,17,0,0
TX115146,308.72,30,1485,1,311.27,1,0,0,0,2,0,0.1,Food,6,0,0
TX101407,4921.33,43,1472,2,370.5,0,0,0,0,1,0,0.2,Gaming,3,1,0
TX116249,3124.03,28,1864,4,422.45,1,0,0,0,1,0,0.4,Services,8,0,0
TX105238,1312.8,23,1686,4,734.92,1,0,0,0,0,0,0.4,Electronics,4,0,0
TX115138,1489.15,56,307,1,525.68,0,2,0,0,0,0,0.1,Services,11,0,0
TX119134,412.95,19,628,6,770.05,1,1,0,0,0,0,0.6,Travel,11,0,0
TX107383,494.73,29,234,4,885.69,0,0,0,0,0,0,0.4,Services,22,0,0
TX112407,476.82,22,882,4,820.85,0,0,0,1,1,0,0.4,Electronics,20,0,0
TX107744,1612.77,55,222,6,251.5,0,1,0,0,0,0,0.6,Services,5,0,0
TX106130,1483.21,48,1660,3,698.36,0,0,0,1,1,0,0.3,Food,14,0,0
TX113956,262.63,33,823,5,911.48,0,0,1,0,0,1,0.5,Services,10,0,0
TX118068,1250.78,61,1686,3,2318.13,0,0,0,0,0,0,0.3,Fashion,5,1,0
TX106472,1248.09,55,668,4,499.02,0,0,1,0,2,0,0.4,Services,3,0,1
TX102411,5104.78,52,1888,3,859.99,0,0,0,1,0,0,0.3,Travel,6,0,0
TX117249,3068.3,50,544,5,1204.17,0,1,0,0,0,0,0.5,Travel,4,0,0
TX115984,548.02,18,103,4,630.39,0,0,0,0,0,0,0.4,Services,7,1,0
TX111573,1120.7,59,106,4,446.68,2,1,0,0,0,0,0.4,Electronics,3,0,0
TX105844,2255.21,20,1909,6,1429.26,0,1,0,0,0,1,0.6,Gaming,8,0,0
TX118220,2078.55,59,393,4,408.72,0,0,0,0,0,0,0.4,Travel,18,0,0
TX109355,1776.74,23,80,3,230.41,1,0,0,0,0,0,0.3,Food,22,0,0
TX111173,792.55,43,1914,6,1321.59,1,0,0,0,1,0,0.6,Grocery,19,0,0
TX105484,101.06,33,292,4,1083.76,0,0,1,1,1,0,0.4,Services,2,0,0
TX113846,1064.75,51,1500,3,549.8,0,2,0,0,1,0,0.3,Food,17,0,0
TX100428,3160.31,35,1993,3,640.72,1,0,0,0,0,0,0.3,Services,21,0,0
TX107659,473.65,58,1972,6,135.84,0,0,0,0,1,0,0.6,Electronics,3,0,0
TX113014,567.95,44,1412,3,875.5,1,0,0,0,0,0,0.3,Services,12,1,0
TX112662,444.83,33,1681,4,870.26,2,0,0,0,0,0,0.4,Fashion,10,0,0
TX105843,131.11,61,169,3,2506.03,0,0,0,0,0,0,0.3,Services,4,0,0
TX111584,1911.03,51,1833,4,544.77,0,0,0,0,0,0,0.4,Grocery,2,0,0
TX108453,587.08,45,1335,8,364.51,0,0,1,1,1,0,0.8,Grocery,10,0,0
TX109335,909.3,63,1633,5,1261.6,2,0,0,0,0,0,0.5,Services,10,0,0
TX107095,197.15,60,1737,2,629.03,0,0,1,0,0,0,0.2,Fashion,21,1,0
TX111449,205.8,27,1606,5,613.92,0,0,0,0,0,0,0.5,Electronics,20,0,0
TX104601,2800.29,58,782,2,1270.25,0,0,0,0,0,0,0.2,Electronics,5,0,0
TX106352,283.23,49,993,4,944.82,0,0,0,0,1,0,0.4,Electronics,20,1,0
TX111242,769.97,41,944,2,814.43,0,0,0,2,0,0,0.2,Grocery,0,0,0
TX100432,837.64,30,827,4,345.9,1,0,0,0,0,0,0.4,Grocery,8,0,0
TX114081,6850.79,56,1016,3,843.84,1,1,0,0,0,0,0.3,Services,6,0,0
TX110066,831.86,22,892,2,1863.79,0,0,0,0,0,0,0.2,Grocery,2,0,0
TX117356,119.43,38,1330,5,459.61,1,0,0,1,1,0,0.5,Food,16,0,0
TX109218,445.79,21,155,7,277.12,0,0,0,0,0,0,0.7,Travel,11,0,0
TX102923,1028.45,48,306,5,884.59,0,0,0,0,0,0,0.5,Grocery,5,0,0
TX111166,307.82,37,1800,3,826.26,0,0,0,0,0,0,0.3,Fashion,0,0,0
TX113389,583.8,43,420,1,494.16,0,0,0,0,0,0,0.1,Food,17,0,0
TX115638,465.78,52,1860,5,1577.7,2,0,0,1,0,0,0.5,Fashion,2,1,0
TX111838,7152.56,29,1289,2,1459.09,0,0,0,0,1,0,0.2,Fashion,8,0,0
TX112545,513.8,21,56,6,933.41,0,0,1,1,0,0,0.6,Grocery,0,0,0
TX116739,474.39,35,1726,7,1050.36,1,0,0,0,0,0,0.7,Electronics,0,0,0
TX107880,292.93,38,1886,6,226.93,1,0,0,0,0,0,0.6,Electronics,2,1,0
TX101955,4334.83,49,1517,4,321.41,0,0,0,0,0,0,0.4,Travel,2,0,0
TX109616,3027.2,32,1293,2,1080.24,0,0,0,0,0,1,0.2,Services,15,0,0
TX114904,253.48,33,656,6,615.5,0,0,0,0,0,0,0.6,Grocery,1,1,0
TX112109,790.51,59,1909,4,513.5,1,1,0,1,1,0,0.4,Food,3,1,0
TX116499,3056.83,37,403,2,753.82,1,2,1,1,0,0,0.2,Services,17,0,1
TX102373,1811.27,47,924,2,1177.13,1,0,0,0,0,0,0.2,Food,21,0,0
TX114052,487.53,57,1117,4,447.97,1,1,0,0,0,0,0.4,Electronics,0,0,0
TX114483,1559.37,32,758,4,297.35,0,0,0,1,1,0,0.4,Travel,10,0,0
TX105842,246.29,26,937,5,2809.8,2,0,0,1,0,0,0.5,Grocery,7,0,0
TX103355,929.24,47,514,5,8539.99,1,1,0,0,0,0,0.5,Gaming,21,0,0
TX103242,206.73,54,884,3,477.34,0,1,0,1,0,0,0.3,Grocery,21,0,0
TX110730,228.07,56,30,2,1673.94,0,1,0,0,0,0,0.2,Travel,10,0,0
TX118399,2658.38,48,821,3,524.68,0,1,0,0,1,0,0.3,Services,19,0,0
TX118215,3959.56,61,1469,3,1082.16,0,0,0,0,0,0,0.3,Services,1,0,0
TX117978,3609.18,38,1604,4,1168.75,2,1,1,0,0,0,0.4,Grocery,4,1,1
TX119711,7854.63,19,959,6,844.28,0,0,0,0,1,0,0.6,Fashion,1,0,0
TX110616,1593.44,47,1406,6,777.11,2,0,0,0,1,0,0.6,Grocery,10,0,0
TX106138,1145.77,20,834,3,841.48,0,0,0,0,0,0,0.3,Travel,13,0,0
TX107228,1287.75,23,1196,4,214.24,1,1,0,1,0,0,0.4,Electronics,0,0,0
TX115139,4007.8,54,700,1,462.14,0,0,0,0,1,0,0.1,Gaming,8,0,0
TX108603,1667.45,57,1081,5,893.42,0,0,0,0,0,0,0.5,Travel,9,1,0
TX102524,2756.73,35,1451,3,650.24,0,1,1,0,0,0,0.3,Fashion,4,0,1
TX112798,114.81,28,1724,2,384.37,0,0,0,0,0,0,0.2,Fashion,19,0,0
TX105743,253.24,51,729,4,1121.85,0,1,0,1,1,0,0.4,Electronics,14,1,0
TX116100,794.14,62,780,4,458.59,1,0,0,0,0,0,0.4,Grocery,2,0,0
TX113274,1255.49,21,1228,5,2195.27,0,0,1,0,1,0,0.5,Fashion,8,1,0
TX104828,2761.44,33,379,7,1713.03,2,0,0,0,0,0,0.7,Fashion,8,0,0
TX115804,393.97,53,1007,8,1065.01,1,0,0,0,1,0,0.8,Grocery,1,1,0
TX100397,4246.59,45,515,8,1329.14,0,0,0,1,1,0,0.8,Services,7,0,0
TX109418,1221.41,40,1012,1,1030.38,0,0,0,0,1,0,0.1,Grocery,18,0,0
TX117001,1315.71,30,1416,3,1105.32,0,0,0,3,0,0,0.3,Food,12,0,0
TX115917,1077.75,46,1238,4,913.96,0,0,0,0,0,0,0.4,Grocery,12,0,0
TX116751,3411.56,61,73,3,482.59,1,0,0,1,0,0,0.3,Electronics,18,0,0
TX108354,9832.51,25,1749,3,403.36,0,1,0,0,0,0,0.3,Grocery,15,0,0
TX101880,2878.0,53,1100,8,799.84,3,0,1,0,2,0,0.8,Services,15,0,1
TX118486,146.72,40,1408,3,1049.87,0,0,0,0,0,0,0.3,Electronics,21,0,0
TX106821,6862.98,47,714,6,349.48,1,0,0,0,0,0,0.6,Gaming,18,0,0
TX112661,1037.84,37,1390,4,481.58,0,1,0,0,0,0,0.4,Gaming,5,0,0
TX109490,1352.01,51,1534,6,1356.07,2,0,0,0,0,0,0.6,Services,18,0,0
TX108913,1453.95,34,185,7,3709.52,1,0,0,1,0,0,0.7,Fashion,10,0,0
TX119484,2579.08,49,184,1,1235.97,0,0,0,0,0,0,0.1,Electronics,11,0,0
TX114495,120.51,47,451,2,2831.28,0,0,1,0,0,0,0.2,Food,17,1,0
TX116517,1925.57,42,446,5,242.04,0,0,0,0,0,0,0.5,Electronics,6,1,0
TX105363,433.74,44,953,5,705.35,2,0,0,0,2,0,0.5,Gaming,20,1,0
TX119825,2336.84,58,1131,3,1216.74,0,0,0,0,1,1,0.3,Gaming,14,1,0
TX103916,1004.82,47,755,2,538.06,0,1,0,0,0,0,0.2,Fashion,8,1,0
TX103309,1096.29,60,121,2,221.68,0,2,1,1,0,0,0.2,Fashion,0,0,1
TX103868,1261.29,23,1434,5,402.39,1,0,0,1,0,0,0.5,Food,20,0,0
TX107122,680.05,26,1042,4,809.53,0,0,0,0,0,0,0.4,Grocery,19,0,0
TX100121,441.69,36,341,3,677.1,0,0,0,0,1,0,0.3,Travel,5,0,0
TX111749,209.42,24,1739,5,1227.46,0,0,0,0,0,0,0.5,Fashion,14,1,0
TX101930,320.68,29,1164,2,622.82,1,0,0,0,0,0,0.2,Services,5,0,0
TX111113,747.86,60,1950,1,820.36,0,0,0,0,0,0,0.1,Food,2,0,0
TX109553,874.34,31,1110,4,1813.05,1,0,0,1,0,0,0.4,Electronics,22,1,0
TX100408,1236.82,58,1408,7,2851.26,1,0,0,1,0,0,0.7,Food,18,0,0
TX102687,236.14,59,442,4,558.04,1,0,0,0,0,0,0.4,Fashion,2,1,0
TX108876,832.23,24,1499,1,914.19,0,0,0,1,0,0,0.1,Services,22,1,0
TX111881,785.74,26,1139,4,396.46,0,0,0,0,1,1,0.4,Grocery,15,0,0
TX108757,1471.57,57,1697,1,757.52,0,0,0,0,0,0,0.1,Services,7,0,0
TX107201,1170.31,58,1435,5,363.81,0,0,0,0,0,0,0.5,Fashion,17,1,0
TX108729,868.52,44,1265,5,373.67,1,0,0,0,0,0,0.5,Food,11,0,0
TX116195,467.97,19,1232,3,2606.55,0,0,0,0,0,0,0.3,Grocery,0,0,0
TX101826,368.56,37,756,4,603.59,1,0,0,0,0,0,0.4,Fashion,20,1,0
TX111047,609.1,53,20,3,388.97,0,1,0,0,1,0,0.3,Electronics,2,1,0
TX113793,1353.75,53,833,4,424.09,0,0,0,1,1,0,0.4,Grocery,8,0,0
TX105184,3103.95,54,12,2,992.99,0,0,0,0,0,0,0.2,Food,2,0,0
TX100438,199.66,19,973,3,1009.6,0,1,1,0,1,0,0.3,Food,9,1,0
TX107306,3046.15,30,524,5,1674.77,0,0,0,0,0,0,0.5,Fashion,19,1,0
TX111719,6273.58,56,1529,5,745.63,1,0,0,0,1,0,0.5,Electronics,22,0,0
TX110774,8055.61,21,1651,4,791.97,0,2,0,0,0,1,0.4,Electronics,9,0,1
TX100199,349.68,20,780,6,553.48,1,0,0,3,0,0,0.6,Food,20,1,0
TX102865,806.09,51,989,5,481.48,1,0,0,1,1,1,0.5,Services,3,1,1
TX101533,946.15,33,1918,4,232.84,1,0,0,0,0,0,0.4,Food,7,0,0
TX101727,2460.35,23,542,5,1431.2,0,1,0,0,0,0,0.5,Fashion,10,0,0
TX105320,1370.98,61,590,3,749.1,1,0,0,1,2,0,0.3,Grocery,18,0,0
TX111094,603.48,30,1443,5,2424.53,1,0,1,0,0,0,0.5,Fashion,17,0,0
TX112493,261.23,41,1065,5,406.42,1,0,0,0,0,0,0.5,Gaming,9,0,0
TX106137,619.44,33,1145,4,900.22,1,0,0,1,0,0,0.4,Grocery,10,0,0
TX116548,4804.81,44,532,3,1394.11,0,0,0,0,1,0,0.3,Travel,18,0,0
TX118895,872.96,37,1624,4,965.95,0,2,0,0,0,0,0.4,Food,16,0,0
TX102856,534.9,59,1701,3,951.39,2,0,0,0,0,1,0.3,Gaming,7,0,0
TX105258,215.51,53,1796,3,1527.85,0,0,0,0,0,0,0.3,Travel,23,1,0
TX119524,1679.12,19,898,4,1441.66,0,0,0,1,0,0,0.4,Services,12,0,0
TX107955,8949.99,46,203,2,735.06,0,1,0,1,1,0,0.2,Grocery,10,0,0
TX106410,1701.88,46,356,3,977.17,0,0,0,0,2,0,0.3,Grocery,4,0,0
TX116948,631.74,54,1896,2,2028.92,0,0,0,0,0,0,0.2,Electronics,6,0,0
TX105742,1119.25,18,83,3,1201.75,0,0,0,0,1,0,0.3,Services,6,0,0
TX113832,1122.58,31,309,6,1155.69,2,2,0,0,0,0,0.6,Grocery,22,0,0
TX109662,776.67,62,589,3,714.68,0,0,0,0,0,0,0.3,Electronics,8,0,0
TX114651,345.5,33,319,3,423.06,1,0,0,1,0,0,0.3,Travel,15,1,0
TX104788,135.6,42,1876,6,991.0,1,0,0,0,0,0,0.6,Electronics,16,1,0
TX104388,1268.81,26,62,4,1534.56,0,1,0,1,0,0,0.4,Gaming,11,0,0
TX104313,1609.11,43,1698,6,2621.38,1,0,0,0,0,0,0.6,Grocery,20,0,0
TX106708,4732.72,34,89,7,2185.65,0,0,0,0,0,0,0.7,Services,21,1,0
TX119345,1382.7,59,1759,1,1404.41,0,0,0,0,0,0,0.1,Food,0,1,0
TX107786,1219.48,38,1701,4,1216.11,0,0,0,0,1,0,0.4,Fashion,10,0,0
TX112138,440.72,59,1645,4,2182.48,0,0,0,0,0,0,0.4,Services,22,0,0
TX112926,4216.13,20,1946,6,1343.73,2,0,1,0,1,0,0.6,Gaming,20,0,0
TX109711,2160.23,49,1837,4,185.89,0,0,0,0,0,1,0.4,Fashion,22,0,1
TX111793,1117.43,24,1806,5,916.07,0,0,0,0,0,0,0.5,Fashion,20,0,0
TX106144,1979.79,49,1890,4,763.02,0,1,0,0,0,0,0.4,Grocery,14,1,0
TX105936,3740.72,45,1006,5,842.28,1,0,0,0,1,0,0.5,Travel,23,1,0
TX117233,500.64,44,525,2,1233.54,1,0,0,1,4,0,0.2,Services,1,0,0
TX115549,879.88,28,1154,3,314.44,0,0,0,0,0,0,0.3,Services,11,0,0
TX105256,725.98,20,1900,4,148.31,0,1,0,0,0,0,0.4,Food,8,0,0
TX103224,1456.44,31,1098,3,448.0,1,0,0,0,1,0,0.3,Food,15,0,0
TX108152,662.21,53,325,6,1444.83,1,1,0,0,0,0,0.6,Fashion,19,0,0
TX115702,424.7,47,144,9,1608.41,2,0,0,0,1,1,0.9,Services,16,1,0
TX111183,742.19,19,68,5,1157.91,0,0,0,0,0,0,0.5,Grocery,16,1,0
TX105597,831.58,63,1735,7,1575.96,0,0,0,0,0,0,0.7,Food,10,0,0
TX106441,964.62,20,961,1,181.18,0,0,0,1,0,0,0.1,Gaming,21,0,0
TX102501,2887.61,32,355,2,1823.3,0,0,1,0,0,0,0.2,Electronics,8,1,0
TX115993,765.28,46,590,3,1147.21,0,0,0,0,3,0,0.3,Electronics,5,0,0
TX108126,2641.27,45,1647,3,1058.5,1,1,1,0,0,1,0.3,Gaming,6,0,1
TX101664,4011.8,29,395,3,262.31,0,0,0,1,0,0,0.3,Electronics,9,1,0
TX110504,1121.59,56,333,5,1642.42,0,1,0,0,0,0,0.5,Grocery,16,0,0
TX117443,156.01,24,344,5,1155.87,1,0,0,0,0,0,0.5,Grocery,15,0,0
TX104531,2822.03,58,810,1,1486.63,0,0,0,0,0,0,0.1,Fashion,10,1,0
